sample_id,relative_path,sha256,split,label,language,code_switch,parent_group_id,source_name,source_license,rights_basis,speaker_pseudo_id,text_id,text_hash,duration_s,generator_family,generator_name,generator_version,voice_id,clone_consent_id,device,capture_route,original_sr,codec,augmentation_chain,augmentation_seed,created_at
ruasd_ru_v1_full:ruasd-000000:raw_fake_11labs_46eedf220e4f816a5f163fa3b465ed69,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000000/raw_fake_11labs_46eedf220e4f816a5f163fa3b465ed69.wav,c2bd649f676d1b0881fb390c2f60c363fcf8a6e6fc619b039795ed68b39c2fe7,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000000:raw_fake_11labs_46eedf220e4f816a5f163fa3b465ed69,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000000:raw_fake_11labs_46eedf220e4f816a5f163fa3b465ed69,ruasd_ru_v1_full:content:ruasd-000000:raw_fake_11labs_46eedf220e4f816a5f163fa3b465ed69,8c606ba1f004de3a6a3a08287bdb35e345d469246e9a919b5d99a331d2b33aae,5.146122448979592,tts,11labs,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,44100,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000070:raw_fake_mishaf5TTS_2b6f86dfe5fbc65c9942f85b8a1a447f,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000070/raw_fake_mishaf5TTS_2b6f86dfe5fbc65c9942f85b8a1a447f.wav,43d9d280ac7e62e26c76b5638e51d0293e67169f754100741bbd4a9db9ec38af,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000070:raw_fake_mishaf5TTS_2b6f86dfe5fbc65c9942f85b8a1a447f,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000070:raw_fake_mishaf5TTS_2b6f86dfe5fbc65c9942f85b8a1a447f,ruasd_ru_v1_full:text:f77b07557ab2b88339237f99303cb08111cab0a0d220f8cb833ae7758f5c2522,f77b07557ab2b88339237f99303cb08111cab0a0d220f8cb833ae7758f5c2522,10.133333333333333,tts,mishaf5TTS,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000070:raw_fake_mishaf5TTS_30b6bae0d7eac6f3f6c44247a1c73e5d,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000070/raw_fake_mishaf5TTS_30b6bae0d7eac6f3f6c44247a1c73e5d.wav,f7fd8a0072c017dbefbbce195b19f4d07740b7cfd3514a57d1d4227b49bbefc6,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000070:raw_fake_mishaf5TTS_30b6bae0d7eac6f3f6c44247a1c73e5d,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000070:raw_fake_mishaf5TTS_30b6bae0d7eac6f3f6c44247a1c73e5d,ruasd_ru_v1_full:text:aa974d5a5c08836cd45f01910bcc1ecafb841c70ecb4d480284eb8f0deed7620,aa974d5a5c08836cd45f01910bcc1ecafb841c70ecb4d480284eb8f0deed7620,7.1466666666666665,tts,mishaf5TTS,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000070:raw_fake_mishaf5TTS_3ee81fefab24b203f13bf615a1c776d5,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000070/raw_fake_mishaf5TTS_3ee81fefab24b203f13bf615a1c776d5.wav,d369d6f23bbcd4e074221698096b6ca95abfd4c253cb9cbeccb818fba2be2b31,dev,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000070:raw_fake_mishaf5TTS_3ee81fefab24b203f13bf615a1c776d5,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000070:raw_fake_mishaf5TTS_3ee81fefab24b203f13bf615a1c776d5,ruasd_ru_v1_full:text:fd560d86019f6d1c74e98ba4d8a0e6f41b38bd9d17fe4107316a67670dd03109,fd560d86019f6d1c74e98ba4d8a0e6f41b38bd9d17fe4107316a67670dd03109,7.296,tts,mishaf5TTS,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000070:raw_fake_mishaf5TTS_59115d06ce389a55964f26e12c8d3782,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000070/raw_fake_mishaf5TTS_59115d06ce389a55964f26e12c8d3782.wav,7d265a54f68f114c7565e23be3a39d77887bb6075f243a4a30fa5a1efe95a072,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000070:raw_fake_mishaf5TTS_59115d06ce389a55964f26e12c8d3782,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000070:raw_fake_mishaf5TTS_59115d06ce389a55964f26e12c8d3782,ruasd_ru_v1_full:text:b3f2df7c41f45e3d05ca4102e5543a77875c9e1cba3e39b9dcd141413a9ec523,b3f2df7c41f45e3d05ca4102e5543a77875c9e1cba3e39b9dcd141413a9ec523,11.029333333333334,tts,mishaf5TTS,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000071:raw_fake_mishaf5TTS_71568e98ffcb6092b8279cfcb715fae8,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000071/raw_fake_mishaf5TTS_71568e98ffcb6092b8279cfcb715fae8.wav,119d29c15cf2789123c128e3793f3c1be2ced957948d75d3660e790e48bd0180,dev,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000071:raw_fake_mishaf5TTS_71568e98ffcb6092b8279cfcb715fae8,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000071:raw_fake_mishaf5TTS_71568e98ffcb6092b8279cfcb715fae8,ruasd_ru_v1_full:text:ffefdf08fed094b7d72fe975a1a1e3e2fce08ef8b2e407d2262b9d5207131942,ffefdf08fed094b7d72fe975a1a1e3e2fce08ef8b2e407d2262b9d5207131942,6.442666666666667,tts,mishaf5TTS,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000071:raw_fake_mishaf5TTS_71598c77d99e085fe87f6a003fd94e06,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000071/raw_fake_mishaf5TTS_71598c77d99e085fe87f6a003fd94e06.wav,fd25edd11d7205e8b5b129ce804a6377bc273a4004c528dd21d5c976bd72fbcf,test,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000071:raw_fake_mishaf5TTS_71598c77d99e085fe87f6a003fd94e06,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000071:raw_fake_mishaf5TTS_71598c77d99e085fe87f6a003fd94e06,ruasd_ru_v1_full:text:1801497ae86478bdb9fa6e4361d494f95bf4e3599ced6ce077d73ec7c3589fcd,1801497ae86478bdb9fa6e4361d494f95bf4e3599ced6ce077d73ec7c3589fcd,11.818666666666667,tts,mishaf5TTS,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000071:raw_fake_mishaf5TTS_76337d4eb4aa20e76e6b81499e9bc22b,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000071/raw_fake_mishaf5TTS_76337d4eb4aa20e76e6b81499e9bc22b.wav,e36ab00592c189ded97e5909473f87311e10d06e927ac17f9b76090cbcd9ea53,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000071:raw_fake_mishaf5TTS_76337d4eb4aa20e76e6b81499e9bc22b,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000071:raw_fake_mishaf5TTS_76337d4eb4aa20e76e6b81499e9bc22b,ruasd_ru_v1_full:text:2d8708f95f7a18ff3f8c1a4aa0321f556008963fc4e1fbdd4387ca93d00065ee,2d8708f95f7a18ff3f8c1a4aa0321f556008963fc4e1fbdd4387ca93d00065ee,10.069333333333333,tts,mishaf5TTS,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000071:raw_fake_mishaf5TTS_848fa8612cb57da457feabdf11d89dea,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000071/raw_fake_mishaf5TTS_848fa8612cb57da457feabdf11d89dea.wav,f2b085bf94ee7878e4978389e88c8e7f4d17bedaba9ed822040069944c597317,test,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000071:raw_fake_mishaf5TTS_848fa8612cb57da457feabdf11d89dea,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000071:raw_fake_mishaf5TTS_848fa8612cb57da457feabdf11d89dea,ruasd_ru_v1_full:text:6f52de509d364716965b4d2f59e7b1b08ef2590e22e5a787e817438e661af660,6f52de509d364716965b4d2f59e7b1b08ef2590e22e5a787e817438e661af660,7.189333333333333,tts,mishaf5TTS,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000071:raw_fake_mishaf5TTS_9b1208e0af6ddd9188956725f0f6c980,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000071/raw_fake_mishaf5TTS_9b1208e0af6ddd9188956725f0f6c980.wav,cf6725e774f07e4474e28cb19737e2d644bf9fe6ad0781e557e185d380e8933b,test,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000071:raw_fake_mishaf5TTS_9b1208e0af6ddd9188956725f0f6c980,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000071:raw_fake_mishaf5TTS_9b1208e0af6ddd9188956725f0f6c980,ruasd_ru_v1_full:text:611dff794878cc1883c00e466629950ba309a9aad526fd89a66123efee1033db,611dff794878cc1883c00e466629950ba309a9aad526fd89a66123efee1033db,5.482666666666667,tts,mishaf5TTS,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000071:raw_fake_mishaf5TTS_a71d6d78d8fe059627f87d4d8b22f679,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000071/raw_fake_mishaf5TTS_a71d6d78d8fe059627f87d4d8b22f679.wav,eeef4c6e566d5a3cf4a8259a5b6de86702f8ecd27d459d8057bff0f4cab288b1,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000071:raw_fake_mishaf5TTS_a71d6d78d8fe059627f87d4d8b22f679,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000071:raw_fake_mishaf5TTS_a71d6d78d8fe059627f87d4d8b22f679,ruasd_ru_v1_full:text:f9e75be1ce3a16f422c39e708baef6995538bb5966355b7ab8e8ebfbc5833100,f9e75be1ce3a16f422c39e708baef6995538bb5966355b7ab8e8ebfbc5833100,10.176,tts,mishaf5TTS,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000071:raw_fake_mishaf5TTS_ac19dd588bc7e7b8765d68745e1247e4,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000071/raw_fake_mishaf5TTS_ac19dd588bc7e7b8765d68745e1247e4.wav,cc5cd6c0def0d907648d48f68fdc13de646823d32d3154a90bd0159c12b00f77,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000071:raw_fake_mishaf5TTS_ac19dd588bc7e7b8765d68745e1247e4,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000071:raw_fake_mishaf5TTS_ac19dd588bc7e7b8765d68745e1247e4,ruasd_ru_v1_full:text:6b7ab99ed945779d97f3ec3015e69a236c220b90036bafda1020658476f441d3,6b7ab99ed945779d97f3ec3015e69a236c220b90036bafda1020658476f441d3,10.453333333333333,tts,mishaf5TTS,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000071:raw_fake_mishaf5TTS_ae0dacdde0a111c76fc32ed36ea21ff6,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000071/raw_fake_mishaf5TTS_ae0dacdde0a111c76fc32ed36ea21ff6.wav,b7a704f0e426301ec23e72a9438381518ab4a777da51ac4673f042362afc82a4,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000071:raw_fake_mishaf5TTS_ae0dacdde0a111c76fc32ed36ea21ff6,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000071:raw_fake_mishaf5TTS_ae0dacdde0a111c76fc32ed36ea21ff6,ruasd_ru_v1_full:text:d5b4b8cbbaba022edfd72bf9e571ad8912f610501bc22cf33a22576cb2ecd7bc,d5b4b8cbbaba022edfd72bf9e571ad8912f610501bc22cf33a22576cb2ecd7bc,12.48,tts,mishaf5TTS,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000071:raw_fake_mishaf5TTS_b14052eeb1a0a4a1f04d4d3a34aeb03c,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000071/raw_fake_mishaf5TTS_b14052eeb1a0a4a1f04d4d3a34aeb03c.wav,07b3bb29815236d41fdd1f463d2cb413b6984b242822490afeb9c34bc698347e,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000071:raw_fake_mishaf5TTS_b14052eeb1a0a4a1f04d4d3a34aeb03c,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000071:raw_fake_mishaf5TTS_b14052eeb1a0a4a1f04d4d3a34aeb03c,ruasd_ru_v1_full:text:4e2909f4656b4dbe36355e0dd92ebbcc00c0cec92309ad16cfc3e933e7eba130,4e2909f4656b4dbe36355e0dd92ebbcc00c0cec92309ad16cfc3e933e7eba130,8.298666666666668,tts,mishaf5TTS,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000071:raw_fake_mishaf5TTS_b210d6be88ae54f221f76a648763aef5,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000071/raw_fake_mishaf5TTS_b210d6be88ae54f221f76a648763aef5.wav,d779a068290ab3f250f7cfac9deb2cd6ec9161dc9baf4002db8147b95f31b6b3,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000071:raw_fake_mishaf5TTS_b210d6be88ae54f221f76a648763aef5,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000071:raw_fake_mishaf5TTS_b210d6be88ae54f221f76a648763aef5,ruasd_ru_v1_full:text:4fae2255a99cd48c11de7d22a111951c7024d054c35447aa0b3850156f6a6f70,4fae2255a99cd48c11de7d22a111951c7024d054c35447aa0b3850156f6a6f70,9.695333333333334,tts,mishaf5TTS,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000071:raw_fake_mishaf5TTS_be6c9f163aa275e563f9fd39c6453aa5,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000071/raw_fake_mishaf5TTS_be6c9f163aa275e563f9fd39c6453aa5.wav,bc332c27852212724ab7f260825bf7b81989ed02b21aef2ef1cad0e15705f162,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000071:raw_fake_mishaf5TTS_be6c9f163aa275e563f9fd39c6453aa5,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000071:raw_fake_mishaf5TTS_be6c9f163aa275e563f9fd39c6453aa5,ruasd_ru_v1_full:text:bafd8160b8e2b6fd14e543c75a1924b7a8696f202601314f40f93c713065d289,bafd8160b8e2b6fd14e543c75a1924b7a8696f202601314f40f93c713065d289,7.296,tts,mishaf5TTS,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000072:raw_fake_mishaf5TTS_d91d883adbde439297e5434b46caccd5,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000072/raw_fake_mishaf5TTS_d91d883adbde439297e5434b46caccd5.wav,aa23b63a2189409468fcf8580794ba879c905afdf15ba15a3c9952a60dc866b2,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000072:raw_fake_mishaf5TTS_d91d883adbde439297e5434b46caccd5,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000072:raw_fake_mishaf5TTS_d91d883adbde439297e5434b46caccd5,ruasd_ru_v1_full:text:5ecd389a275d40df6dc33cb6e72847cff48c44aecd39d0de05339a02bf3e198d,5ecd389a275d40df6dc33cb6e72847cff48c44aecd39d0de05339a02bf3e198d,8.213333333333333,tts,mishaf5TTS,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000072:raw_fake_mishaf5TTS_eb27a2c4b08e6f378758efb1b77a3cff,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000072/raw_fake_mishaf5TTS_eb27a2c4b08e6f378758efb1b77a3cff.wav,7452b7611fda170ac1eb97dc799b03e67b18603e4666c3a72c4ee868041fcf86,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000072:raw_fake_mishaf5TTS_eb27a2c4b08e6f378758efb1b77a3cff,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000072:raw_fake_mishaf5TTS_eb27a2c4b08e6f378758efb1b77a3cff,ruasd_ru_v1_full:text:9dea770292bafba1b65aededa40ed7730cfa805de84c9d89eec24fa13c9a861a,9dea770292bafba1b65aededa40ed7730cfa805de84c9d89eec24fa13c9a861a,7.786666666666667,tts,mishaf5TTS,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000072:raw_fake_mishaf5TTS_f522cb8d003f69bec892cec84f6c1389,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000072/raw_fake_mishaf5TTS_f522cb8d003f69bec892cec84f6c1389.wav,ea7a4c155b08482a55b1362e33c987ed7e8d67f987dedc178ba9c63e324e1823,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000072:raw_fake_mishaf5TTS_f522cb8d003f69bec892cec84f6c1389,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000072:raw_fake_mishaf5TTS_f522cb8d003f69bec892cec84f6c1389,ruasd_ru_v1_full:text:1e0422471e30cabd986c39c48d8f7aca42fac5104989b061357ec59fea25f35a,1e0422471e30cabd986c39c48d8f7aca42fac5104989b061357ec59fea25f35a,12.693333333333333,tts,mishaf5TTS,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000072:raw_fake_mishaf5TTS_f52c29e9f556dd2802b6ec968839e92f,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000072/raw_fake_mishaf5TTS_f52c29e9f556dd2802b6ec968839e92f.wav,ef6ab561f3e49dd40b8558524deca632de0f09cff4ba89b1a7d5ca10b55787d0,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000072:raw_fake_mishaf5TTS_f52c29e9f556dd2802b6ec968839e92f,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000072:raw_fake_mishaf5TTS_f52c29e9f556dd2802b6ec968839e92f,ruasd_ru_v1_full:text:c1ba974b30fa82558fe5fb47206550153fe9e94b48bc4d6d411846a6893a12d1,c1ba974b30fa82558fe5fb47206550153fe9e94b48bc4d6d411846a6893a12d1,6.773333333333333,tts,mishaf5TTS,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000072:raw_fake_mishaf5TTS_f6df5f278287a4169305babeecd221d2,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000072/raw_fake_mishaf5TTS_f6df5f278287a4169305babeecd221d2.wav,466c360727242696977710abd531ce673a7141ad2fe459399604728e97b785fa,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000072:raw_fake_mishaf5TTS_f6df5f278287a4169305babeecd221d2,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000072:raw_fake_mishaf5TTS_f6df5f278287a4169305babeecd221d2,ruasd_ru_v1_full:text:5d229a8e0d2bf931c938a905da56c13e90f9f8a66c502d2a8f4b939ee218056b,5d229a8e0d2bf931c938a905da56c13e90f9f8a66c502d2a8f4b939ee218056b,5.589333333333333,tts,mishaf5TTS,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000072:raw_fake_mishaf5TTS_f8f5246045fc37d1383f4d009798cab7,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000072/raw_fake_mishaf5TTS_f8f5246045fc37d1383f4d009798cab7.wav,cf53c5e4cc4766e05dead2f3f3f95b46eaf9cf2ec6d593367fa64bfc35d0cbdc,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000072:raw_fake_mishaf5TTS_f8f5246045fc37d1383f4d009798cab7,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000072:raw_fake_mishaf5TTS_f8f5246045fc37d1383f4d009798cab7,ruasd_ru_v1_full:text:3a2d8b2cb5d6ce9ed83d94016f05cb5c919cea9e4028f3f2682dcb0d286eb529,3a2d8b2cb5d6ce9ed83d94016f05cb5c919cea9e4028f3f2682dcb0d286eb529,5.994666666666666,tts,mishaf5TTS,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
ruasd_ru_v1_full:ruasd-000072:raw_fake_mishaf5TTS_f9641c91be285a37bad751bd590915cf,raw/ruasd_ru_v1_full/slices/research-2000-v2/ruasd-000072/raw_fake_mishaf5TTS_f9641c91be285a37bad751bd590915cf.wav,e22a293d1350759ac2ac2779cfbc016c3bd4bcc76eed0a6dc42eb721fb6fd93a,train,spoof,ru,unknown,ruasd_ru_v1_full:source-record:ruasd-000072:raw_fake_mishaf5TTS_f9641c91be285a37bad751bd590915cf,ruasd_ru_v1_full,CC-BY-NC-SA-4.0,RuASD full pinned release; CC-BY-NC-SA-4.0; personal research; raw binary subset; no verified speaker or spoof-voice groups,ruasd_ru_v1_full:source-record:ruasd-000072:raw_fake_mishaf5TTS_f9641c91be285a37bad751bd590915cf,ruasd_ru_v1_full:text:64fc0aeff71c30443869d57aee9cf87e07b022cbffc6bba8b71376c4e0c5c899,64fc0aeff71c30443869d57aee9cf87e07b022cbffc6bba8b71376c4e0c5c899,7.573333333333333,tts,mishaf5TTS,unspecified_by_source,ruasd_ru_v1_full:voice:unknown,,unknown,ruasd_source_audio,24000,wav,,,2026-08-12T00:00:00Z
